CommentID,VideoID,VideoTitle,AuthorName,AuthorChannelID,CommentText,Sentiment,Likes,Replies,PublishedAt,CountryCode,CategoryID,CommentTextWithContext
UgxfbLEms4SKiyDFtAt4AaABAg,T07UixYLmHQ,1 LAP - DRIFT F1 LAS VEGAS GRAND PRIX CIRCUIT,@ItsLukem,UCKQF_pkH7h2ZHXgqcQ4JuqA,Why would you put music over the POV at the end ffs,Negative,1,0,2025-01-11 21:53:25,NZ,2,Video Title: 1 LAP - DRIFT F1 LAS VEGAS GRAND PRIX CIRCUIT. Comment: Why would you put music over the POV at the end ffs
UgzZzXyQGGQH2v2PtH94AaABAg,ItomGw6jEbg,#sonic #sonicthehedgehog #sonicmovie3,@alfredeuhannsarbida-ol1vc,UCMobS-IocvTAKl8m81rOhHQ,Sonic,Neutral,0,0,2025-01-14 03:31:47,IE,24,Video Title: #sonic #sonicthehedgehog #sonicmovie3. Comment: Sonic
Ugy1BE1nvPMFg4gKXpN4AaABAg,fjP1VCc4Imk,Why does Lego keep washing up on a British beach? - BBC News,@natalieg90,UCbeuk4YkXu18nB7OLQKqClQ,Tom Scott did a piece on this couple years ago,Neutral,6,0,2022-02-11 21:38:31,GB,25,Video Title: Why does Lego keep washing up on a British beach? - BBC News. Comment: Tom Scott did a piece on this couple years ago
UgwLiTD4Kfm0L4tZSxB4AaABAg,Ke4G-c94VBM,MySQL vs MongoDB,@rajatsingh5714,UCy8QGSVIU8DAUOef1sUAHQg,Sir please a video on full stack and MEAN stack web development.,Neutral,31,7,2019-04-09 10:48:42,IN,27,Video Title: MySQL vs MongoDB. Comment: Sir please a video on full stack and MEAN stack web development.
UgzqsrRQrYrXN_H0Dhp4AaABAg,aJN8qGB4w7w,Playing Slots We Rarely Pick To Keep Us Winning,@Coopanddad,UCfEIJnihVlgOTEIw_SSgKCA,"EJ SUCKS AGAIN. 3x5!! Hahahaha. Always take the expanded lines and count on re triggers. If it’s going to be a good bonus, you’ll get re triggers. Stop listening to EJ. He’s really not smart",Negative,0,0,2025-01-15 16:37:01,NZ,20,"Video Title: Playing Slots We Rarely Pick To Keep Us Winning. Comment: EJ SUCKS AGAIN. 3x5!! Hahahaha. Always take the expanded lines and count on re triggers. If it’s going to be a good bonus, you’ll get re triggers. Stop listening to EJ. He’s really not smart"
Ugy64MvBSwe_0BVJjFl4AaABAg,W_qw6cicqHU,Three EU country leaders meet Zelenskiy in Kyiv: 'You are not alone',@vlastaamina-moro2062,UCma0NbUSixlKfvz4FI9w5lg,"Is Ukraine LGBT state? Where  is the clear mind of Biden ? No where he is senile, arrogant a ignorant such leader the World is not for use . Trump is more better a has right feeling to lead peace a make people. Happy.",Negative,0,0,2022-03-20 22:21:38,GB,25,"Video Title: Three EU country leaders meet Zelenskiy in Kyiv: 'You are not alone'. Comment: Is Ukraine LGBT state? Where  is the clear mind of Biden ? No where he is senile, arrogant a ignorant such leader the World is not for use . Trump is more better a has right feeling to lead peace a make people. Happy."
Ugxmrk4OwFqyta3mSLF4AaABAg,WGP8h6Z-LAs,North Korean Troops Just Did Something INSANELY STUPID,@dennisolsen4507,UCDTMZ3mWv0TMsUfWD79ErIA,Kim probably thinks it's less people that the can't feed anyway.,Positive,21,1,2025-01-10 04:45:47,AU,25,Video Title: North Korean Troops Just Did Something INSANELY STUPID. Comment: Kim probably thinks it's less people that the can't feed anyway.
Ugx97ZyFhRX7FANd8dR4AaABAg_aug,w6FbSbvYlp8,Oracle owns Javascript and is sending notices,AugmentedUser,AugmentedCID,"I attribute this to the idiotic patent system in the US. They trademark everything imaginable for incredibly long periods. Originally, copyright was set for 14 years, which makes sense for inventors to capitalize and cover costs. Even 20 years seems fine. Now, Disney's copyright goes up to 120 years, and it happens in other areas too, such as Javascript being trademarked even though it has nothing to do with Oracle. There is not an official gain as Javascript is officially EcmaScript, but they can still create problems. I think the US government is at fault for this terrible patent system.",Negative,0,0,2025-02-02 11:53:07,IN,27,"Video Title: Oracle owns Javascript and is sending notices. Comment: I attribute this to the idiotic patent system in the US. They trademark everything imaginable for incredibly long periods. Originally, copyright was set for 14 years, which makes sense for inventors to capitalize and cover costs. Even 20 years seems fine. Now, Disney's copyright goes up to 120 years, and it happens in other areas too, such as Javascript being trademarked even though it has nothing to do with Oracle. There is not an official gain as Javascript is officially EcmaScript, but they can still create problems. I think the US government is at fault for this terrible patent system."
UgxIWGr-_0gfUExYOa54AaABAg_aug,NIQjnSR2oGk,Too Beautiful To Play Volleyball? Her Coach Thinks So.,AugmentedUser,AugmentedCID,"She's not super attractive to warrant that much attention, but she has beauty.",Neutral,0,0,2025-02-05 04:03:00,US,25,"Video Title: Too Beautiful To Play Volleyball? Her Coach Thinks So.. Comment: She's not super attractive to warrant that much attention, but she has beauty."
UgzCNi1TAXVeiBlrAOl4AaABAg,FLmBqI3IKMA,5 Design Patterns Every Engineer Should Know,@revealingfacts4all,UCvfgQNGJFOFnnOjExHAoysQ,"""Singleton pattern"" is not a valid pattern for C++.  It's an anti-pattern.  In C++, you have no control over its life cycle.  The static class scoped variable is not explicitly controlled by the developer.  In older versions of C++, the constructor is not threadsafe and in the embedded space, this is still the case.  Thus, less portable code....",Negative,0,0,2021-11-20 19:56:36,US,27,"Video Title: 5 Design Patterns Every Engineer Should Know. Comment: ""Singleton pattern"" is not a valid pattern for C++.  It's an anti-pattern.  In C++, you have no control over its life cycle.  The static class scoped variable is not explicitly controlled by the developer.  In older versions of C++, the constructor is not threadsafe and in the embedded space, this is still the case.  Thus, less portable code...."
Ugy8Xu1te9IgiJ_hrY94AaABAg,VVvVxMOrh14,Ab India seekhega Coding ❤️,@himanshurawat9159,UCsx7-V0NdAcXEVA2YDW9ljw,When you realise the editor was none other than Aman bhaiya 🗿🗿,Neutral,25858,72,2023-02-16 11:38:00,IN,27,Video Title: Ab India seekhega Coding ❤️. Comment: When you realise the editor was none other than Aman bhaiya 🗿🗿
UgxcNBUAMn6fyAzEHVB4AaABAg,RxQAbMczkk4,Bro was panicking,@chrisnash5743,UCxxfqjmDM8RSmjl2vGQQapg,This never fails to bring a laugh or two.,Positive,5,0,2025-01-10 20:53:57,AU,26,Video Title: Bro was panicking. Comment: This never fails to bring a laugh or two.
UgzK81IEfOkyvpeI4Cx4AaABAg_aug,TJmgLIHJDHc,The elderly man misunderstands everything #catshorts #cat #animation,AugmentedUser,AugmentedCID,cringe,Negative,0,0,2025-02-04 08:28:13,NZ,15,Video Title: The elderly man misunderstands everything #catshorts #cat #animation. Comment: cringe
UgwP-mFAAkHpr0kXBhl4AaABAg_aug,XZA9oqTZP38,#Cómo echar gasolina versión pro,AugmentedUser,AugmentedCID,I don't know if it's disgusting or if she thinks she's funny. Women no longer have respect for themselves.,Negative,0,0,2025-02-03 15:38:30,AU,26,Video Title: #Cómo echar gasolina versión pro. Comment: I don't know if it's disgusting or if she thinks she's funny. Women no longer have respect for themselves.
UgyBzevbAPXRCv1CXRp4AaABAg_aug,UPtxIGGnkdo,Cuando la que sabe es MAMÁ,AugmentedUser,AugmentedCID,This man is absolutely worthless 🫤,Negative,0,0,2025-02-04 01:22:07,GB,26,Video Title: Cuando la que sabe es MAMÁ. Comment: This man is absolutely worthless 🫤
Ugyxg_x7Ufx3gOtmCW54AaABAg_aug,O0Ka_nBRtN0,Machine Learning Full Course with Practical (6 Hours) | Become a Machine Learning Engineer in 2023 🔥,AugmentedUser,AugmentedCID,The voice resembles ninja hattori!,Neutral,0,0,2025-02-05 04:28:52,IN,27,Video Title: Machine Learning Full Course with Practical (6 Hours) | Become a Machine Learning Engineer in 2023 🔥. Comment: The voice resembles ninja hattori!
Ugyl610--6OVq1V9Ti94AaABAg,sh3DFSQ5LXA,Cadillac Would Not Start After Ex Boyfriend Drama! #automechanic #automobile #exboyfriend,@BethlynnGreen12,UC9RUfsnGEFNjD9RfzwCD87g,Modern women no doubt she was a terrible girlfriend,Negative,0,0,2025-01-12 14:30:41,CA,17,Video Title: Cadillac Would Not Start After Ex Boyfriend Drama! #automechanic #automobile #exboyfriend. Comment: Modern women no doubt she was a terrible girlfriend
UgzxZFFMhFJuVqVAv-t4AaABAg,dT9M3pqwhn0,We Are Toothless! (Lee Judges Rant) | Arsenal 1-1 Man United,@fran7esque,UCygAdX4FesPqXRfEtieuDPg,First time I’m back since the Unai daze 😂,Neutral,0,0,2025-01-13 13:09:15,IE,25,Video Title: We Are Toothless! (Lee Judges Rant) | Arsenal 1-1 Man United. Comment: First time I’m back since the Unai daze 😂
Ugxer7oFmzPZ55ikzfR4AaABAg,eIpUM9_xDuM,Missy is my spirit animal 😂,@Esther-v4l4j,UCyElU8BOFd3yo0k-nKDZXQw,That means she is tougher than you and doesn’t care what you think,Negative,0,0,2025-01-13 23:01:30,IE,24,Video Title: Missy is my spirit animal 😂. Comment: That means she is tougher than you and doesn’t care what you think
UgxCQlqxG4tYcmY8FmB4AaABAg_aug,fEWFpJXBg54,Karen Block The Road RoadRage😬,AugmentedUser,AugmentedCID,"I swear, my anger issues are off the charts right now! 💀✋🏻",Negative,0,0,2025-02-04 08:20:51,NZ,2,"Video Title: Karen Block The Road RoadRage😬. Comment: I swear, my anger issues are off the charts right now! 💀✋🏻"
UgzylO0odvVYBrcq--t4AaABAg,R94Zkpn20nw,Why Rampage Only Likes Asian Girls,@mgtocrateezspeaks3971,UC34hGcwzMQEBVmhwKcZgNdw,"They only want you when you up. Never when you're working on it.

Many of my brothers out there think that Asian women are the truth. While their culture can be a benefit vs the West, keep two things in mind: 1) you have to keep them in their own country, lest they get tainted; and 2) regardless of where you go, women are women. Barring minor differences, they are wired the same. Hypergamous and narcissistic in varying degrees.",Negative,0,0,2025-01-10 15:13:53,US,17,"Video Title: Why Rampage Only Likes Asian Girls. Comment: They only want you when you up. Never when you're working on it.

Many of my brothers out there think that Asian women are the truth. While their culture can be a benefit vs the West, keep two things in mind: 1) you have to keep them in their own country, lest they get tainted; and 2) regardless of where you go, women are women. Barring minor differences, they are wired the same. Hypergamous and narcissistic in varying degrees."
Ugzmg7yQBCiOhlDpbA94AaABAg,tG982EHaPHY,Why is she being targeted by the the police ?#shortvideo #shorts #trending #allamerican,@letishaluster7800,UCzinPHQPxfHLVucrOpBu78w,That happens too often,Negative,0,0,2025-01-13 23:45:13,IE,24,Video Title: Why is she being targeted by the the police ?#shortvideo #shorts #trending #allamerican. Comment: That happens too often
Ugwjn-AfgyoMUKF7VfV4AaABAg,57QBueEV7Fo,Single Father brings groceries home for his family on a scooter 🤯,@lycrapitts3767,UCXIqgR70dwbG7cI-s0wHd_g,Good man from Alaska,Positive,0,0,2025-01-14 14:28:43,IE,26,Video Title: Single Father brings groceries home for his family on a scooter 🤯. Comment: Good man from Alaska
UgwAWHfx8pSAvaXS1zl4AaABAg,Ybu-gNPork8,Woke DA blasted for parole move: 'Reprehensible',@Mr50403,UCyJNsoBjaber2trqMThzfUw,They did not say Jenna was lying. They spit opinions Jenna spit facts.,Neutral,0,0,2022-07-17 07:02:07,US,25,Video Title: Woke DA blasted for parole move: 'Reprehensible'. Comment: They did not say Jenna was lying. They spit opinions Jenna spit facts.
UgzeXgzAou548yDz2e14AaABAg,0gASceRnltg,Whale Vomit Is Worth Millions 😳,@Helloitsqs,UCCXrcjfz6nf3ps0ML5JRCpQ,"Also, in case you don't know, the first ever recorded recipe for vanilla ice cream is also made with ambergris (Whale vomit)",Positive,0,0,2025-01-09 17:47:36,GB,26,"Video Title: Whale Vomit Is Worth Millions 😳. Comment: Also, in case you don't know, the first ever recorded recipe for vanilla ice cream is also made with ambergris (Whale vomit)"
UgxWeIpWCZio7MyozkZ4AaABAg,YwzAdaa4SkE,Ben Shapiro Rewatches the Top Viral Moments of His Career — Volume 2!,@Wanghoul,UCy1rJPdeHf15v6kEBUh2hig,So Ben’s claim is that genetics doesn’t determine culture…wow,Negative,0,0,2024-11-06 15:29:01,US,25,Video Title: Ben Shapiro Rewatches the Top Viral Moments of His Career — Volume 2!. Comment: So Ben’s claim is that genetics doesn’t determine culture…wow
UgxILW4DTP2g480xwpR4AaABAg,YFx7Gp7e8_U,How to do a front side sweep,@randomviews7415,UCtiPjJOwiNA4GdEckjXxofw,"I did that once, now im a dad",Neutral,1,0,2025-01-11 00:27:14,AU,17,"Video Title: How to do a front side sweep. Comment: I did that once, now im a dad"
Ugz_5lkYClQg-iNZJCB4AaABAg,BL22LOZgZcY,#lifewithkids #pov #popcornslife #siblinglife #funny#livingwithsiblings #fidgets #storytime #cake,@Rebecca-y7d,UCla4Y0zTNmb4xm3vv5hNIQQ,this was needed!!!!! :D :3 :>,Positive,1,0,2025-01-09 03:47:37,AU,15,Video Title: #lifewithkids #pov #popcornslife #siblinglife #funny#livingwithsiblings #fidgets #storytime #cake. Comment: this was needed!!!!! :D :3 :>
UgyFxsKtzUT9BTx3nZ14AaABAg,IdoCZYDnpcQ,That’s real cat #cat #shorts,@r.mariebrown6733,UCIA4DVCPZ-4ZWHyoNiufCcg,"This is what pets do, they love & protect us.",Positive,0,0,2025-01-11 05:19:10,US,15,"Video Title: That’s real cat #cat #shorts. Comment: This is what pets do, they love & protect us."
Ugy2TYRvbcqRRZbVaE14AaABAg_aug,Ua0GhsJSlWM,Longest Common Subsequence - Dynamic Programming - Leetcode 1143,AugmentedUser,AugmentedCID,"Thanks for the great tutorials. I have a question. I understand how the algorithm works and can follow along, but after some time, I realize I couldn't have come up with the solution myself before seeing it. I need to be able to solve these problems from scratch, without any prior knowledge. This suggests that the first person who solved it likely had a strong math and DP background. Generally, learning these algorithms seems to be about memorization, since without that foundational knowledge, it's just a trick.",Negative,0,0,2025-02-02 14:19:48,US,27,"Video Title: Longest Common Subsequence - Dynamic Programming - Leetcode 1143. Comment: Thanks for the great tutorials. I have a question. I understand how the algorithm works and can follow along, but after some time, I realize I couldn't have come up with the solution myself before seeing it. I need to be able to solve these problems from scratch, without any prior knowledge. This suggests that the first person who solved it likely had a strong math and DP background. Generally, learning these algorithms seems to be about memorization, since without that foundational knowledge, it's just a trick."
Ugy6jM_wvIBdEBhc8Qd4AaABAg_aug,5RxMZen9EDU,Aptitude Question Round | TCS,AugmentedUser,AugmentedCID,8hr,Neutral,0,0,2025-02-05 03:41:15,IN,27,Video Title: Aptitude Question Round | TCS. Comment: 8hr
UgwkZuMnbSuv2ki6EH14AaABAg,MxcvVGtoYZE,"Families, firefighters in shock as California wildfires continue | 60 Minutes",@MustafaAtalar-kx8tt,UC_A18Dam7-Paq4gQ24Kfx_Q,palisades like palestine,Neutral,0,0,2025-01-14 10:32:04,IE,25,"Video Title: Families, firefighters in shock as California wildfires continue | 60 Minutes. Comment: palisades like palestine"
UgzHEU3qWwVbOUhm0WJ4AaABAg,U6gbGk5WPws,Python Selenium Tutorial #3 - Page Navigating and Clicking Elements,@James-dn7pw,UCiXPPSnIfcmOZbwSxJ3Q2GQ,sir is there a video tutorial for SelectorsHub xpath tool?,Neutral,0,0,2020-12-25 06:11:52,US,27,Video Title: Python Selenium Tutorial #3 - Page Navigating and Clicking Elements. Comment: sir is there a video tutorial for SelectorsHub xpath tool?
Ugxc2OeZFJwy6BRxnj14AaABAg,ouM1sfR49_8,Is this best keyboard for coders ?,@AkashSharma-gp1bw,UC4OxEIHqotjWTyQ0u0PKotw,Make a short next time... Nobody needs unnecessary gyaan,Negative,1,0,2024-08-16 08:29:34,IN,27,Video Title: Is this best keyboard for coders ?. Comment: Make a short next time... Nobody needs unnecessary gyaan
Ugx9EkWRYaWaWBQjzOt4AaABAg_aug,KQ3CxlGgRmk,I really like the Samsung Z Fold 6 #shorts #samsungzfold6,AugmentedUser,AugmentedCID,"It's just a mirror, what's the big deal?",Negative,0,0,2025-02-04 01:22:16,CA,28,"Video Title: I really like the Samsung Z Fold 6 #shorts #samsungzfold6. Comment: It's just a mirror, what's the big deal?"
UgxEQcqJJlDVuPYPUJB4AaABAg,LnJwH_PZXnM,How not to take things personally? | Frederik Imbo | TEDxMechelen,@niyatigosalia8050,UCa_pmgeed7D8cGWoDc916tQ,LOVE IT! Thank you for this video!,Positive,0,0,2025-01-22 21:08:32,US,25,Video Title: How not to take things personally? | Frederik Imbo | TEDxMechelen. Comment: LOVE IT! Thank you for this video!
